1772,17.71,111.473404,1069.49353,874.814697,3.123425,1204.209839,674.414612,34.569584,1225.771973,667.511536,-1.89309,1176.416504,698.574768,75.940849,1203.292236,711.059021,114.371147,1065.781982,882.952026,134.12738,1091.618896,862.187561,56.550446,1065.724121,849.569519,59.564354,1092.563965,823.709595,-129.353668,966.067566,848.434937,-71.864166,967.392639,879.189087,-126.816162,992.545471,820.427856,-62.566513,1016.792969,836.43042,-181.729126,1106.129639,670.495911,-152.534546,1125.789673,660.814697,-188.225662,1077.059448,693.305542,-119.304062,1126.733276,683.412598,,,,,,,,,,,,
1773,17.72,22.320297,1209.257202,677.173096,54.045311,1230.183838,668.721802,15.908252,1182.540405,702.686157,95.412994,1207.610229,715.127991,127.258659,1066.913452,882.85675,148.212677,1091.847046,865.898193,69.237289,1069.1427,851.801941,73.156799,1096.218872,826.144104,-118.250557,975.426392,849.713745,-61.924759,973.779358,879.914124,-115.525337,1000.754822,820.576294,-50.920147,1023.468933,837.334412,-164.794586,1116.675293,672.006653,-134.850189,1134.921387,661.131531,-173.111725,1087.292603,693.120422,-103.065819,1135.281738,684.106018,,,,,,,,,,,,,,,
1774,17.73,40.273983,1214.534912,680.242981,72.286957,1234.655151,671.924988,31.845028,1188.145752,705.393616,111.786034,1211.471924,718.38446,139.093384,1067.759766,885.944397,160.806168,1093.561523,869.423401,80.807007,1071.724365,854.854187,86.376114,1099.423462,829.041931,-107.786964,983.305359,850.005798,-51.864658,980.220276,880.391541,-104.696808,1008.726624,821.28717,-40.221855,1030.198364,838.904236,-150.142838,1125.854858,671.60199,-118.608643,1146.646851,666.408875,-158.353928,1097.289917,693.626099,-87.256844,1143.670532,685.405884,,,,,,,,,,,,,,,
1775,17.74,57.951923,1219.871338,684.088989,89.982788,1239.25293,676.017517,47.396954,1193.67041,708.756042,128.641937,1214.843628,723.36615,150.488983,1069.537964,889.565735,172.893387,1094.779541,873.52002,92.715637,1075.042603,858.01593,99.391937,1103.113403,832.731567,-97.555351,991.280945,850.595886,-42.34523,986.887939,881.806335,-93.897873,1017.141418,822.208801,-29.720573,1036.228149,839.864624,-134.63327,1135.497681,672.409302,-102.020744,1155.178223,666.469482,-143.21727,1107.686523,694.52417,-71.617661,1152.249512,687.237732,,,,,,,,,,,,,,,
1776,17.75,74.821419,1225.147705,687.968018,107.487808,1243.630249,679.96991,64.129349,1200.929199,711.844727,145.251541,1217.10791,726.539612,161.591843,1071.664795,893.724182,184.815369,1096.565063,877.96991,104.353294,1078.463745,861.500305,111.930634,1106.693359,836.884705,-90.798241,998.414673,848.019836,-32.823986,993.090332,882.859436,-83.492355,1024.80896,823.646912,-19.610764,1042.324585,840.908569,-119.387688,1145.260986,673.744812,-86.383484,1164.062134,668.064697,-129.145721,1117.296143,695.942932,-56.435905,1160.181396,689.291992,,,,,,,,,,,,,,,
1777,17.76,90.943848,1229.992676,692.28894,124.385536,1247.887085,685.113342,82.350166,1205.001831,716.495422,160.744385,1220.233276,731.494141,172.257263,1073.887573,898.28949,196.072845,1098.460449,882.923889,115.716965,1080.923828,863.582886,124.887665,1110.093506,842.073914,-81.150993,1006.684387,849.711731,-23.372507,999.563232,885.015259,-72.447563,1032.509399,825.670898,-9.555019,1048.241943,842.589111,-104.962448,1154.568848,675.561096,-71.401886,1173.029907,670.464172,-115.081886,1126.870972,697.690552,-41.60585,1168.066284,691.957947,,,,,,,,,,,,,,,
1778,17.77,106.627846,1234.957275,697.02594,140.142746,1252.247314,690.194519,97.158157,1210.067871,721.167358,175.93222,1223.693115,736.915466,182.262344,1076.32019,903.218323,206.775635,1100.273438,888.083923,126.319214,1084.693359,868.002441,136.302094,1113.745972,846.567993,-71.923302,1014.906555,851.572266,-15.49957,1006.529968,887.85376,-63.155796,1040.723267,828.030518,4.402098,1055.046021,846.169067,-90.519081,1164.048096,677.778992,-56.412506,1181.547363,672.64563,-101.379387,1136.308228,699.669983,-26.995136,1176.111206,695.157166,,,,,,,,,,,,,,,
1779,17.78,121.533424,1239.733643,701.83667,155.473343,1256.557373,695.698059,111.185066,1214.815796,725.901794,190.274948,1226.900757,742.773315,192.084045,1078.937988,908.266174,216.969681,1102.355957,893.351257,136.581879,1088.353516,872.323425,147.457474,1117.719604,851.629028,-63.418926,1022.286804,853.382019,-7.225213,1013.297485,890.524292,-53.103424,1049.167969,830.722107,14.053777,1061.44812,849.18634,-77.949608,1173.190796,679.851562,-42.470627,1190.411621,676.365356,-89.167709,1145.833252,701.962036,-13.428349,1183.979614,698.693909,,,,,,,,,,,,,,,
1780,17.79,134.682159,1245.202148,706.476196,170.259247,1261.102295,701.616516,123.483688,1219.694702,729.513184,204.28772,1230.014648,748.974304,201.246414,1081.533936,913.442505,228.832932,1104.07666,898.685242,146.200378,1092.328003,877.345032,157.91188,1121.322144,856.620544,-54.767902,1030.178101,855.778137,0.956184,1020.118835,894.020325,-44.211926,1057.115112,833.736389,24.368231,1068.62915,854.819641,-63.657108,1183.885132,684.477966,-29.097502,1198.87146,680.631714,-76.304047,1155.254883,705.293823,-0.061535,1192.088867,703.219727,,,,,,,,,,,,,,,
1781,17.8,148.557297,1250.366577,712.856323,184.274368,1265.383911,707.955994,137.785461,1224.406372,735.726379,216.878876,1233.765137,755.212585,210.160904,1084.296875,919.236816,236.80809,1106.326904,905.49469,155.68985,1096.128784,882.458984,168.02623,1125.05603,861.813416,-45.00885,1039.46582,861.866943,8.624529,1026.779907,897.639893,-34.032257,1064.561157,838.526611,33.172932,1075.365112,858.925415,-50.927109,1193.171021,688.830505,-16.069723,1207.333374,684.849976,-64.310081,1164.509888,709.107422,12.445892,1199.905762,707.658142,,,,,,,,,,,,,,,
1782,17.81,161.577652,1255.510376,719.417419,197.508835,1270.09082,714.814392,149.545578,1229.813354,741.960754,229.315201,1237.132568,761.771729,218.496857,1086.995605,924.81604,245.812515,1108.739136,911.498169,164.788956,1100.025513,887.786682,177.707184,1129.288086,868.095093,-37.125786,1047.560059,865.506592,16.242674,1033.467651,901.614502,-25.778969,1072.593628,842.389771,41.688671,1081.674194,863.277039,-37.811203,1202.178467,694.23822,-3.580544,1216.040527,690.039062,-52.276318,1173.813599,714.680359,24.583923,1207.943726,713.098694,,,,,,,,,,,,,,,
1783,17.82,172.730011,1260.002441,724.005371,210.09671,1274.790894,722.467102,160.01474,1236.965454,748.441956,240.576599,1241.376099,769.099854,226.452179,1089.707764,931.002625,254.116043,1111.112305,918.00824,173.22258,1104.091919,893.77533,186.664139,1133.046875,874.069824,-29.575994,1055.733154,869.90979,23.29599,1040.096558,906.200317,-18.688046,1080.353394,847.170654,49.932491,1088.364258,868.493103,-27.562532,1210.560181,697.515442,8.375609,1222.988159,694.245422,-41.22784,1182.541382,719.418274,36.211048,1215.849243,719.463013,,,,,,,,,,,,,,,
1784,17.83,184.518387,1265.075073,731.242493,222.242661,1279.279541,729.916321,170.893814,1242.530884,755.350525,251.83902,1245.114136,776.875061,233.774582,1092.70874,937.78894,262.092255,1113.509644,924.829468,180.914581,1108.361572,900.262512,195.270859,1137.161499,880.980408,-22.362579,1063.755127,874.90033,30.045124,1047.358643,911.579285,-11.032305,1088.771606,852.532288,57.239456,1095.077881,874.123962,-16.215643,1219.896118,703.688049,19.655195,1231.678467,700.70343,-30.800106,1191.743164,725.123779,47.080742,1223.714844,725.890198,,,,,,,,,,,,,,,
1785,17.84,196.590607,1270.572632,740.391235,234.283524,1282.865234,736.902039,182.444,1248.803467,765.363403,263.396088,1248.5354,786.629639,240.553925,1095.826172,945.050598,269.413147,1116.299561,932.227783,188.381622,1112.817749,907.326416,203.201706,1141.010498,887.895447,-17.782816,1070.689941,878.40686,35.323872,1054.264038,916.603149,-0.138625,1097.432129,858.148865,63.539871,1101.790161,878.859802,-5.599928,1229.163696,710.529785,30.214294,1240.733276,707.703735,-20.482876,1201.883057,731.765869,57.448109,1231.709106,732.825928,,,,,,,,,,,,,,,
1786,17.85,206.778503,1276.263794,748.758972,245.026291,1287.368286,745.400269,192.421768,1254.365967,773.475891,273.386719,1252.285645,795.316895,246.872162,1099.02771,952.322937,276.077057,1119.163452,939.922607,195.005203,1117.233643,914.794312,210.499237,1145.674927,895.759033,-9.480074,1080.577515,886.547974,41.183475,1061.676025,923.223755,6.19007,1105.904541,864.534058,70.285522,1108.782593,885.542114,4.351195,1238.65918,717.765198,40.399963,1249.530518,715.112183,-10.961259,1211.455688,738.721191,67.661667,1239.958496,740.636902,,,,,,,,,,,,,,,
